,Unnamed: 0,cnd,sub,cue,block,level_4,p,nll,bic,model,best_model
34551,34551,udii2,111,1,4,0,52.3006116133768,28.548078218439287,71.25165305076385,nll_gcc_eq_3,nll_glc_0
34552,34552,udii2,111,1,4,1,76.84581073704679,28.548078218439287,71.25165305076385,nll_gcc_eq_3,nll_glc_0
34553,34553,udii2,111,1,4,2,36.40152267004208,28.548078218439287,71.25165305076385,nll_gcc_eq_3,nll_glc_0
34554,34554,udii2,111,1,5,0,45.18757775889723,18.719321567246304,46.875640877082795,nll_unix_0,nll_unix_0
34555,34555,udii2,111,1,5,1,18.982361212945982,18.719321567246304,46.875640877082795,nll_unix_0,nll_unix_0
34556,34556,udii2,111,1,5,0,56.19968601582582,65.12115183303939,139.67930140866898,nll_unix_1,nll_unix_0
34557,34557,udii2,111,1,5,1,49.99988809989337,65.12115183303939,139.67930140866898,nll_unix_1,nll_unix_0
34558,34558,udii2,111,1,5,0,42.19700343931631,39.992547856896074,89.42209345638236,nll_uniy_0,nll_unix_0
34559,34559,udii2,111,1,5,1,49.9982203211381,39.992547856896074,89.42209345638236,nll_uniy_0,nll_unix_0
34560,34560,udii2,111,1,5,0,57.07464114867594,49.6657302305745,108.7684582037392,nll_uniy_1,nll_unix_0
34561,34561,udii2,111,1,5,1,49.99845082977376,49.6657302305745,108.7684582037392,nll_uniy_1,nll_unix_0
34562,34562,udii2,111,1,5,0,0.9745676299996336,17.072644062850117,48.300784739585524,nll_glc_0,nll_unix_0
34563,34563,udii2,111,1,5,1,-54.44066748360002,17.072644062850117,48.300784739585524,nll_glc_0,nll_unix_0
34564,34564,udii2,111,1,5,2,17.059832901155513,17.072644062850117,48.300784739585524,nll_glc_0,nll_unix_0
34565,34565,udii2,111,1,5,0,-0.9999999719286352,18.722829953941453,51.60115652176821,nll_glc_1,nll_unix_0
34566,34566,udii2,111,1,5,1,45.107762354851225,18.722829953941453,51.60115652176821,nll_glc_1,nll_unix_0
34567,34567,udii2,111,1,5,2,18.920801725136712,18.722829953941453,51.60115652176821,nll_glc_1,nll_unix_0
34568,34568,udii2,111,1,5,0,48.04846163885558,18.308446610255558,50.7723898343964,nll_gcc_eq_0,nll_unix_0
34569,34569,udii2,111,1,5,1,99.96120915768854,18.308446610255558,50.7723898343964,nll_gcc_eq_0,nll_unix_0
34570,34570,udii2,111,1,5,2,17.345215664879966,18.308446610255558,50.7723898343964,nll_gcc_eq_0,nll_unix_0
34571,34571,udii2,111,1,5,0,47.773403383038996,18.308372352882646,50.772241319650576,nll_gcc_eq_1,nll_unix_0
34572,34572,udii2,111,1,5,1,99.98354399455827,18.308372352882646,50.772241319650576,nll_gcc_eq_1,nll_unix_0
34573,34573,udii2,111,1,5,2,17.517605190481838,18.308372352882646,50.772241319650576,nll_gcc_eq_1,nll_unix_0
34574,34574,udii2,111,1,5,0,0.009499830447921909,46.832106066755316,107.81970874739592,nll_gcc_eq_2,nll_unix_0
34575,34575,udii2,111,1,5,1,49.88894896494733,46.832106066755316,107.81970874739592,nll_gcc_eq_2,nll_unix_0
34576,34576,udii2,111,1,5,2,49.99948227584589,46.832106066755316,107.81970874739592,nll_gcc_eq_2,nll_unix_0
34577,34577,udii2,111,1,5,0,47.99525959373846,18.30714909376561,50.7697948014165,nll_gcc_eq_3,nll_unix_0
34578,34578,udii2,111,1,5,1,99.99350434863017,18.30714909376561,50.7697948014165,nll_gcc_eq_3,nll_unix_0
34579,34579,udii2,111,1,5,2,17.374767408125074,18.30714909376561,50.7697948014165,nll_gcc_eq_3,nll_unix_0
34580,34580,udii2,112,0,1,0,68.46449389800361,58.6096219243299,126.65624159125,nll_unix_0,nll_unix_1
34581,34581,udii2,112,0,1,1,49.99987266464738,58.6096219243299,126.65624159125,nll_unix_0,nll_unix_1
34582,34582,udii2,112,0,1,0,32.215745147099554,23.457395547194547,56.35178883697928,nll_unix_1,nll_unix_1
34583,34583,udii2,112,0,1,1,28.536363619112873,23.457395547194547,56.35178883697928,nll_unix_1,nll_unix_1
34584,34584,udii2,112,0,1,0,72.18603122493772,42.12614945609664,93.68929665478348,nll_uniy_0,nll_unix_1
34585,34585,udii2,112,0,1,1,49.99955256193978,42.12614945609664,93.68929665478348,nll_uniy_0,nll_unix_1
34586,34586,udii2,112,0,1,0,26.49039221251579,41.22625363044,91.8895050034702,nll_uniy_1,nll_unix_1
34587,34587,udii2,112,0,1,1,49.9830011589696,41.22625363044,91.8895050034702,nll_uniy_1,nll_unix_1
34588,34588,udii2,112,0,1,0,-0.9999998225119946,23.45826944720866,61.07203550830261,nll_glc_0,nll_unix_1
34589,34589,udii2,112,0,1,1,32.27649835862104,23.45826944720866,61.07203550830261,nll_glc_0,nll_unix_1
34590,34590,udii2,112,0,1,2,28.64830411069364,23.45826944720866,61.07203550830261,nll_glc_0,nll_unix_1
34591,34591,udii2,112,0,1,0,0.9975879262702472,23.39842571823977,60.95234805036482,nll_glc_1,nll_unix_1
34592,34592,udii2,112,0,1,1,-35.668054809266145,23.39842571823977,60.95234805036482,nll_glc_1,nll_unix_1
34593,34593,udii2,112,0,1,2,28.348202657747297,23.39842571823977,60.95234805036482,nll_glc_1,nll_unix_1
34594,34594,udii2,112,0,1,0,99.99270303550881,48.737259467592594,111.63001554907045,nll_gcc_eq_0,nll_unix_1
34595,34595,udii2,112,0,1,1,86.47044071433831,48.737259467592594,111.63001554907045,nll_gcc_eq_0,nll_unix_1
34596,34596,udii2,112,0,1,2,49.97890424150307,48.737259467592594,111.63001554907045,nll_gcc_eq_0,nll_unix_1
34597,34597,udii2,112,0,1,0,99.99104368398048,48.731691836688654,111.61888028726257,nll_gcc_eq_1,nll_unix_1
34598,34598,udii2,112,0,1,1,85.09623434553399,48.731691836688654,111.61888028726257,nll_gcc_eq_1,nll_unix_1
34599,34599,udii2,112,0,1,2,49.99171228478896,48.731691836688654,111.61888028726257,nll_gcc_eq_1,nll_unix_1
34600,34600,udii2,112,0,1,0,30.148514804429354,27.730786203076857,69.617069020039,nll_gcc_eq_2,nll_unix_1
34601,34601,udii2,112,0,1,1,99.99775341028194,27.730786203076857,69.617069020039,nll_gcc_eq_2,nll_unix_1
34602,34602,udii2,112,0,1,2,17.99705967556231,27.730786203076857,69.617069020039,nll_gcc_eq_2,nll_unix_1
34603,34603,udii2,112,0,1,0,99.98573346097182,48.73107778977376,111.61765219343279,nll_gcc_eq_3,nll_unix_1
34604,34604,udii2,112,0,1,1,85.44986565705126,48.73107778977376,111.61765219343279,nll_gcc_eq_3,nll_unix_1
34605,34605,udii2,112,0,1,2,49.996444738809096,48.73107778977376,111.61765219343279,nll_gcc_eq_3,nll_unix_1
34606,34606,udii2,112,0,2,0,49.781836665887745,67.87329639184128,145.18359052627275,nll_unix_0,nll_unix_1
34607,34607,udii2,112,0,2,1,49.9997098783533,67.87329639184128,145.18359052627275,nll_unix_0,nll_unix_1
34608,34608,udii2,112,0,2,0,49.995656955024,10.40315491297309,30.243307568536373,nll_unix_1,nll_unix_1
34609,34609,udii2,112,0,2,1,10.177048267433923,10.40315491297309,30.243307568536373,nll_unix_1,nll_unix_1
34610,34610,udii2,112,0,2,0,49.58057854600686,41.85707373487425,93.15114521233869,nll_uniy_0,nll_unix_1
34611,34611,udii2,112,0,2,1,49.999962631088884,41.85707373487425,93.15114521233869,nll_uniy_0,nll_unix_1
34612,34612,udii2,112,0,2,0,49.58195943187357,48.530578614708396,106.49815497200694,nll_uniy_1,nll_unix_1
34613,34613,udii2,112,0,2,1,49.99882950807208,48.530578614708396,106.49815497200694,nll_uniy_1,nll_unix_1
34614,34614,udii2,112,0,2,0,-0.9906093102888348,9.209237484419731,32.57397158272474,nll_glc_0,nll_unix_1
34615,34615,udii2,112,0,2,1,42.73583087432257,9.209237484419731,32.57397158272474,nll_glc_0,nll_unix_1
34616,34616,udii2,112,0,2,2,9.073617022611431,9.209237484419731,32.57397158272474,nll_glc_0,nll_unix_1
34617,34617,udii2,112,0,2,0,0.9999999857465496,10.406866522956737,34.96922965979876,nll_glc_1,nll_unix_1
34618,34618,udii2,112,0,2,1,-50.06438204538722,10.406866522956737,34.96922965979876,nll_glc_1,nll_unix_1
34619,34619,udii2,112,0,2,2,10.020722071063199,10.406866522956737,34.96922965979876,nll_glc_1,nll_unix_1
34620,34620,udii2,112,0,2,0,99.9720309054846,50.028613909791794,114.21272443346884,nll_gcc_eq_0,nll_unix_1
34621,34621,udii2,112,0,2,1,56.66266929526924,50.028613909791794,114.21272443346884,nll_gcc_eq_0,nll_unix_1
34622,34622,udii2,112,0,2,2,49.98516991059595,50.028613909791794,114.21272443346884,nll_gcc_eq_0,nll_unix_1
34623,34623,udii2,112,0,2,0,99.99493446491415,50.02684514434174,114.20918690256876,nll_gcc_eq_1,nll_unix_1
34624,34624,udii2,112,0,2,1,57.03279601178294,50.02684514434174,114.20918690256876,nll_gcc_eq_1,nll_unix_1
34625,34625,udii2,112,0,2,2,49.96667690562877,50.02684514434174,114.20918690256876,nll_gcc_eq_1,nll_unix_1
34626,34626,udii2,112,0,2,0,48.60537912057568,10.34017898198606,34.83585457785741,nll_gcc_eq_2,nll_unix_1
34627,34627,udii2,112,0,2,1,99.99824481530344,10.34017898198606,34.83585457785741,nll_gcc_eq_2,nll_unix_1
34628,34628,udii2,112,0,2,2,9.094665404474355,10.34017898198606,34.83585457785741,nll_gcc_eq_2,nll_unix_1
34629,34629,udii2,112,0,2,0,99.98874074494259,50.02340806852112,114.20231275092752,nll_gcc_eq_3,nll_unix_1
34630,34630,udii2,112,0,2,1,57.488503303943325,50.02340806852112,114.20231275092752,nll_gcc_eq_3,nll_unix_1
34631,34631,udii2,112,0,2,2,49.999803976046955,50.02340806852112,114.20231275092752,nll_gcc_eq_3,nll_unix_1
34632,34632,udii2,112,0,3,0,55.70818815340685,68.15379391104486,145.7445855646799,nll_unix_0,nll_glc_0
34633,34633,udii2,112,0,3,1,49.99964054429249,68.15379391104486,145.7445855646799,nll_unix_0,nll_glc_0
34634,34634,udii2,112,0,3,0,44.09393664178107,4.325324522769121,18.087646788128428,nll_unix_1,nll_glc_0
34635,34635,udii2,112,0,3,1,3.5794414183175998,4.325324522769121,18.087646788128428,nll_unix_1,nll_glc_0
34636,34636,udii2,112,0,3,0,57.288286731807105,41.58185494911388,92.60070764081793,nll_uniy_0,nll_glc_0
34637,34637,udii2,112,0,3,1,49.99968705301652,41.58185494911388,92.60070764081793,nll_uniy_0,nll_glc_0
34638,34638,udii2,112,0,3,0,42.38728348358378,48.04606416355665,105.52912606970352,nll_uniy_1,nll_glc_0
34639,34639,udii2,112,0,3,1,49.99985324563625,48.04606416355665,105.52912606970352,nll_uniy_1,nll_glc_0
34640,34640,udii2,112,0,3,0,-0.9915697371241444,0.07564535802589932,14.306787329937082,nll_glc_0,nll_glc_0
34641,34641,udii2,112,0,3,1,36.26203885413143,0.07564535802589932,14.306787329937082,nll_glc_0,nll_glc_0
34642,34642,udii2,112,0,3,2,0.08910573316839887,0.07564535802589932,14.306787329937082,nll_glc_0,nll_glc_0
34643,34643,udii2,112,0,3,0,0.9999999993735398,4.327199360737914,22.80989533536111,nll_glc_1,nll_glc_0
34644,34644,udii2,112,0,3,1,-44.05863239738804,4.327199360737914,22.80989533536111,nll_glc_1,nll_glc_0
34645,34645,udii2,112,0,3,2,3.613942548385648,4.327199360737914,22.80989533536111,nll_glc_1,nll_glc_0
34646,34646,udii2,112,0,3,0,99.97228833654863,50.54320743206842,115.24191147802212,nll_gcc_eq_0,nll_glc_0
34647,34647,udii2,112,0,3,1,64.2400887010574,50.54320743206842,115.24191147802212,nll_gcc_eq_0,nll_glc_0
34648,34648,udii2,112,0,3,2,49.98106272193154,50.54320743206842,115.24191147802212,nll_gcc_eq_0,nll_glc_0
34649,34649,udii2,112,0,3,0,99.99068490858801,50.537181676912034,115.22985996770932,nll_gcc_eq_1,nll_glc_0
34650,34650,udii2,112,0,3,1,64.58090075278606,50.537181676912034,115.22985996770932,nll_gcc_eq_1,nll_glc_0
34651,34651,udii2,112,0,3,2,49.99453919475362,50.537181676912034,115.22985996770932,nll_gcc_eq_1,nll_glc_0
34652,34652,udii2,112,0,3,0,43.51322853168654,4.272383512093376,22.700263638072038,nll_gcc_eq_2,nll_glc_0
34653,34653,udii2,112,0,3,1,99.99990059162904,4.272383512093376,22.700263638072038,nll_gcc_eq_2,nll_glc_0
34654,34654,udii2,112,0,3,2,0.8682388346696328,4.272383512093376,22.700263638072038,nll_gcc_eq_2,nll_glc_0
34655,34655,udii2,112,0,3,0,99.98957372372179,50.543181419080454,115.2418594520462,nll_gcc_eq_3,nll_glc_0
34656,34656,udii2,112,0,3,1,63.90823214143594,50.543181419080454,115.2418594520462,nll_gcc_eq_3,nll_glc_0
34657,34657,udii2,112,0,3,2,49.965865552241716,50.543181419080454,115.2418594520462,nll_gcc_eq_3,nll_glc_0
34658,34658,udii2,112,0,4,0,57.7798809526611,66.80301962377153,143.04303699013326,nll_unix_0,nll_glc_0
34659,34659,udii2,112,0,4,1,49.99955212358971,66.80301962377153,143.04303699013326,nll_unix_0,nll_glc_0
34660,34660,udii2,112,0,4,0,42.80945090781251,10.913246034355414,31.263489811301014,nll_unix_1,nll_glc_0
34661,34661,udii2,112,0,4,1,10.640673606351461,10.913246034355414,31.263489811301014,nll_unix_1,nll_glc_0
34662,34662,udii2,112,0,4,0,59.971570483919905,38.77658019817793,86.99015813894606,nll_uniy_0,nll_glc_0
34663,34663,udii2,112,0,4,1,49.986908409564116,38.77658019817793,86.99015813894606,nll_uniy_0,nll_glc_0
34664,34664,udii2,112,0,4,0,40.33029010789498,50.308790089479295,110.05457792154877,nll_uniy_1,nll_glc_0
34665,34665,udii2,112,0,4,1,49.99955785328464,50.308790089479295,110.05457792154877,nll_uniy_1,nll_glc_0
34666,34666,udii2,112,0,4,0,-0.968897134767855,6.615052612591954,27.38560183906919,nll_glc_0,nll_glc_0
34667,34667,udii2,112,0,4,1,28.621137757651375,6.615052612591954,27.38560183906919,nll_glc_0,nll_glc_0
34668,34668,udii2,112,0,4,2,6.40857008972662,6.615052612591954,27.38560183906919,nll_glc_0,nll_glc_0
34669,34669,udii2,112,0,4,0,0.9999999975415206,10.915512404135574,35.986521422156436,nll_glc_1,nll_glc_0
34670,34670,udii2,112,0,4,1,-42.86579330671788,10.915512404135574,35.986521422156436,nll_glc_1,nll_glc_0
34671,34671,udii2,112,0,4,2,10.755896134162086,10.915512404135574,35.986521422156436,nll_glc_1,nll_glc_0
34672,34672,udii2,112,0,4,0,99.98998312927263,48.05889064248997,110.27327789886522,nll_gcc_eq_0,nll_glc_0
34673,34673,udii2,112,0,4,1,66.41057398198208,48.05889064248997,110.27327789886522,nll_gcc_eq_0,nll_glc_0
34674,34674,udii2,112,0,4,2,49.993833753082114,48.05889064248997,110.27327789886522,nll_gcc_eq_0,nll_glc_0
34675,34675,udii2,112,0,4,0,99.9944848889134,48.05955367341812,110.2746039607215,nll_gcc_eq_1,nll_glc_0
34676,34676,udii2,112,0,4,1,66.5762784113829,48.05955367341812,110.2746039607215,nll_gcc_eq_1,nll_glc_0
34677,34677,udii2,112,0,4,2,49.981130581676396,48.05955367341812,110.2746039607215,nll_gcc_eq_1,nll_glc_0
34678,34678,udii2,112,0,4,0,39.24944076436327,8.907755373005374,31.97100735989603,nll_gcc_eq_2,nll_glc_0
34679,34679,udii2,112,0,4,1,98.5786248605916,8.907755373005374,31.97100735989603,nll_gcc_eq_2,nll_glc_0
34680,34680,udii2,112,0,4,2,6.974431498717749,8.907755373005374,31.97100735989603,nll_gcc_eq_2,nll_glc_0
34681,34681,udii2,112,0,4,0,99.98751016956496,48.06170829825214,110.27891321038956,nll_gcc_eq_3,nll_glc_0
34682,34682,udii2,112,0,4,1,65.96591260663554,48.06170829825214,110.27891321038956,nll_gcc_eq_3,nll_glc_0
34683,34683,udii2,112,0,4,2,49.976335270098616,48.06170829825214,110.27891321038956,nll_gcc_eq_3,nll_glc_0
34684,34684,udii2,112,0,5,0,56.1239715351623,66.14901328220928,141.73502430700876,nll_unix_0,nll_glc_0
34685,34685,udii2,112,0,5,1,49.999917112653364,66.14901328220928,141.73502430700876,nll_unix_0,nll_glc_0
34686,34686,udii2,112,0,5,0,44.163640275689495,15.315022023696807,40.06704178998381,nll_unix_1,nll_glc_0
34687,34687,udii2,112,0,5,1,15.181195189790484,15.315022023696807,40.06704178998381,nll_unix_1,nll_glc_0
34688,34688,udii2,112,0,5,0,57.408606852276996,35.300164608422754,80.03732695943569,nll_uniy_0,nll_glc_0
34689,34689,udii2,112,0,5,1,49.991783179995615,35.300164608422754,80.03732695943569,nll_uniy_0,nll_glc_0
34690,34690,udii2,112,0,5,0,42.90263217842092,54.295464785762654,118.02792731411553,nll_uniy_1,nll_glc_0
34691,34691,udii2,112,0,5,1,49.998874295813906,54.295464785762654,118.02792731411553,nll_uniy_1,nll_glc_0
34692,34692,udii2,112,0,5,0,-0.9167940128190872,5.0377923370612665,24.231081288007818,nll_glc_0,nll_glc_0
34693,34693,udii2,112,0,5,1,20.713431994483162,5.0377923370612665,24.231081288007818,nll_glc_0,nll_glc_0
34694,34694,udii2,112,0,5,2,4.98878347520364,5.0377923370612665,24.231081288007818,nll_glc_0,nll_glc_0
34695,34695,udii2,112,0,5,0,0.9999999783702812,15.32216573157052,44.79982807702632,nll_glc_1,nll_glc_0
34696,34696,udii2,112,0,5,1,-44.172512719089774,15.32216573157052,44.79982807702632,nll_glc_1,nll_glc_0
34697,34697,udii2,112,0,5,2,15.268172255253903,15.32216573157052,44.79982807702632,nll_glc_1,nll_glc_0
34698,34698,udii2,112,0,5,0,99.99835980287821,44.76767304903522,103.69084271195572,nll_gcc_eq_0,nll_glc_0
34699,34699,udii2,112,0,5,1,62.430579684524275,44.76767304903522,103.69084271195572,nll_gcc_eq_0,nll_glc_0
34700,34700,udii2,112,0,5,2,49.93670845305781,44.76767304903522,103.69084271195572,nll_gcc_eq_0,nll_glc_0
34701,34701,udii2,112,0,5,0,99.98787106123993,44.773984976293676,103.70346656647264,nll_gcc_eq_1,nll_glc_0
34702,34702,udii2,112,0,5,1,62.901350973035754,44.773984976293676,103.70346656647264,nll_gcc_eq_1,nll_glc_0
34703,34703,udii2,112,0,5,2,49.68550870037494,44.773984976293676,103.70346656647264,nll_gcc_eq_1,nll_glc_0
34704,34704,udii2,112,0,5,0,40.126100540329844,14.298768306875148,42.75303322763558,nll_gcc_eq_2,nll_glc_0
34705,34705,udii2,112,0,5,1,97.79713565620615,14.298768306875148,42.75303322763558,nll_gcc_eq_2,nll_glc_0
34706,34706,udii2,112,0,5,2,13.412752912698819,14.298768306875148,42.75303322763558,nll_gcc_eq_2,nll_glc_0
34707,34707,udii2,112,0,5,0,99.98645804053949,44.769371333833526,103.69423928155231,nll_gcc_eq_3,nll_glc_0
34708,34708,udii2,112,0,5,1,63.563624373664325,44.769371333833526,103.69423928155231,nll_gcc_eq_3,nll_glc_0
34709,34709,udii2,112,0,5,2,49.9782877691395,44.769371333833526,103.69423928155231,nll_gcc_eq_3,nll_glc_0
34710,34710,udii2,112,1,1,0,28.35755672215176,47.16041774204445,103.75783322667908,nll_unix_0,nll_unix_1
34711,34711,udii2,112,1,1,1,49.98801941195856,47.16041774204445,103.75783322667908,nll_unix_0,nll_unix_1
34712,34712,udii2,112,1,1,0,73.10094141314465,36.62394782683491,82.68489339626001,nll_unix_1,nll_unix_1
34713,34713,udii2,112,1,1,1,49.995357197817675,36.62394782683491,82.68489339626001,nll_unix_1,nll_unix_1
34714,34714,udii2,112,1,1,0,27.10889104398064,38.629260676466906,86.695519095524,nll_uniy_0,nll_unix_1
34715,34715,udii2,112,1,1,1,49.99190658351655,38.629260676466906,86.695519095524,nll_uniy_0,nll_unix_1
34716,34716,udii2,112,1,1,0,71.61247252682399,45.07827920182452,99.59355614623922,nll_uniy_1,nll_unix_1
34717,34717,udii2,112,1,1,1,49.99768228008101,45.07827920182452,99.59355614623922,nll_uniy_1,nll_unix_1
34718,34718,udii2,112,1,1,0,-0.8437261539569183,35.65654114332311,85.4685789005315,nll_glc_0,nll_unix_1
34719,34719,udii2,112,1,1,1,39.125032830317814,35.65654114332311,85.4685789005315,nll_glc_0,nll_unix_1
34720,34720,udii2,112,1,1,2,49.993025296094295,35.65654114332311,85.4685789005315,nll_glc_0,nll_unix_1
34721,34721,udii2,112,1,1,0,0.9999979901446858,36.63098332617829,87.41746326624188,nll_glc_1,nll_unix_1
34722,34722,udii2,112,1,1,1,-73.34907591554305,36.63098332617829,87.41746326624188,nll_glc_1,nll_unix_1
34723,34723,udii2,112,1,1,2,49.991472244323866,36.63098332617829,87.41746326624188,nll_glc_1,nll_unix_1
34724,34724,udii2,112,1,1,0,99.99256426615614,39.71460324697066,93.58470310782657,nll_gcc_eq_0,nll_unix_1
34725,34725,udii2,112,1,1,1,38.42154537407254,39.71460324697066,93.58470310782657,nll_gcc_eq_0,nll_unix_1
34726,34726,udii2,112,1,1,2,49.98695930965857,39.71460324697066,93.58470310782657,nll_gcc_eq_0,nll_unix_1
34727,34727,udii2,112,1,1,0,99.91860162419407,39.71632046149463,93.58813753687454,nll_gcc_eq_1,nll_unix_1
34728,34728,udii2,112,1,1,1,38.47519358570528,39.71632046149463,93.58813753687454,nll_gcc_eq_1,nll_unix_1
34729,34729,udii2,112,1,1,2,49.99123225590965,39.71632046149463,93.58813753687454,nll_gcc_eq_1,nll_unix_1
34730,34730,udii2,112,1,1,0,52.48119304398281,35.563212213946485,85.28192104177825,nll_gcc_eq_2,nll_unix_1
34731,34731,udii2,112,1,1,1,81.78920454495,35.563212213946485,85.28192104177825,nll_gcc_eq_2,nll_unix_1
34732,34732,udii2,112,1,1,2,49.98728532965188,35.563212213946485,85.28192104177825,nll_gcc_eq_2,nll_unix_1
34733,34733,udii2,112,1,1,0,99.88542637301464,39.71652848166417,93.58855357721363,nll_gcc_eq_3,nll_unix_1
34734,34734,udii2,112,1,1,1,38.371870174282115,39.71652848166417,93.58855357721363,nll_gcc_eq_3,nll_unix_1
34735,34735,udii2,112,1,1,2,49.9983599931422,39.71652848166417,93.58855357721363,nll_gcc_eq_3,nll_unix_1
34736,34736,udii2,112,1,2,0,42.20819126113077,35.46811577442264,80.37322929143548,nll_unix_0,nll_unix_0
34737,34737,udii2,112,1,2,1,49.96014510234208,35.46811577442264,80.37322929143548,nll_unix_0,nll_unix_0
34738,34738,udii2,112,1,2,0,56.57813751041835,54.189398889362145,117.81579552131448,nll_unix_1,nll_unix_0
34739,34739,udii2,112,1,2,1,49.99779206385407,54.189398889362145,117.81579552131448,nll_unix_1,nll_unix_0
34740,34740,udii2,112,1,2,0,42.07106826100196,45.70559021333364,100.8481781692575,nll_uniy_0,nll_unix_0
34741,34741,udii2,112,1,2,1,49.99795031701585,45.70559021333364,100.8481781692575,nll_uniy_0,nll_unix_0
34742,34742,udii2,112,1,2,0,57.3427430552645,43.90044710731286,97.23789195721592,nll_uniy_1,nll_unix_0
34743,34743,udii2,112,1,2,1,49.99802424980388,43.90044710731286,97.23789195721592,nll_uniy_1,nll_unix_0
34744,34744,udii2,112,1,2,0,0.9999989994780876,35.46715532646261,85.08980726681051,nll_glc_0,nll_unix_0
34745,34745,udii2,112,1,2,1,-42.25920359605782,35.46715532646261,85.08980726681051,nll_glc_0,nll_unix_0
34746,34746,udii2,112,1,2,2,49.999915699227905,35.46715532646261,85.08980726681051,nll_glc_0,nll_unix_0
34747,34747,udii2,112,1,2,0,-0.9956157664679464,35.428372722886074,85.01224205965744,nll_glc_1,nll_unix_0
34748,34748,udii2,112,1,2,1,37.18069908022471,35.428372722886074,85.01224205965744,nll_glc_1,nll_unix_0
34749,34749,udii2,112,1,2,2,49.99476949027042,35.428372722886074,85.01224205965744,nll_glc_1,nll_unix_0
34750,34750,udii2,112,1,2,0,54.74050680726204,36.619538902359174,87.39457441860361,nll_gcc_eq_0,nll_unix_0
34751,34751,udii2,112,1,2,1,99.99415999088549,36.619538902359174,87.39457441860361,nll_gcc_eq_0,nll_unix_0
34752,34752,udii2,112,1,2,2,49.9687897040216,36.619538902359174,87.39457441860361,nll_gcc_eq_0,nll_unix_0
34753,34753,udii2,112,1,2,0,55.6756620561229,36.62040128925951,87.39629919240429,nll_gcc_eq_1,nll_unix_0
34754,34754,udii2,112,1,2,1,99.99223326973059,36.62040128925951,87.39629919240429,nll_gcc_eq_1,nll_unix_0
34755,34755,udii2,112,1,2,2,49.99979717509088,36.62040128925951,87.39629919240429,nll_gcc_eq_1,nll_unix_0
34756,34756,udii2,112,1,2,0,0.1483294246294875,46.99906518345203,108.15362698078934,nll_gcc_eq_2,nll_unix_0
34757,34757,udii2,112,1,2,1,58.13674165926981,46.99906518345203,108.15362698078934,nll_gcc_eq_2,nll_unix_0
34758,34758,udii2,112,1,2,2,49.994801608003854,46.99906518345203,108.15362698078934,nll_gcc_eq_2,nll_unix_0
34759,34759,udii2,112,1,2,0,54.533030692659175,36.62162808279201,87.3987527794693,nll_gcc_eq_3,nll_unix_0
34760,34760,udii2,112,1,2,1,99.9462153995827,36.62162808279201,87.3987527794693,nll_gcc_eq_3,nll_unix_0
34761,34761,udii2,112,1,2,2,49.99556272654488,36.62162808279201,87.3987527794693,nll_gcc_eq_3,nll_unix_0
34762,34762,udii2,112,1,3,0,52.87505852909988,15.890643525264853,41.218284793119885,nll_unix_0,nll_unix_0
34763,34763,udii2,112,1,3,1,16.648709768232976,15.890643525264853,41.218284793119885,nll_unix_0,nll_unix_0
34764,34764,udii2,112,1,3,0,45.923689034366454,66.4943399477668,142.42567763812383,nll_unix_1,nll_unix_0
34765,34765,udii2,112,1,3,1,49.99965103080789,66.4943399477668,142.42567763812383,nll_unix_1,nll_unix_0
34766,34766,udii2,112,1,3,0,54.918396253178166,45.29078657416632,100.01857089092285,nll_uniy_0,nll_unix_0
34767,34767,udii2,112,1,3,1,49.9981929831769,45.29078657416632,100.01857089092285,nll_uniy_0,nll_unix_0
34768,34768,udii2,112,1,3,0,44.333626745475165,44.703202061220814,98.84340186503185,nll_uniy_1,nll_unix_0
34769,34769,udii2,112,1,3,1,49.99805287691999,44.703202061220814,98.84340186503185,nll_uniy_1,nll_unix_0
34770,34770,udii2,112,1,3,0,0.9999998011996291,15.890769279393856,45.937035172673,nll_glc_0,nll_unix_0
34771,34771,udii2,112,1,3,1,-52.811033732872325,15.890769279393856,45.937035172673,nll_glc_0,nll_unix_0
34772,34772,udii2,112,1,3,2,16.750556723973215,15.890769279393856,45.937035172673,nll_glc_0,nll_unix_0
34773,34773,udii2,112,1,3,0,-0.999875898115878,15.882192048897352,45.919880711679994,nll_glc_1,nll_unix_0
34774,34774,udii2,112,1,3,1,52.04177136381074,15.882192048897352,45.919880711679994,nll_glc_1,nll_unix_0
34775,34775,udii2,112,1,3,2,16.715076165133322,15.882192048897352,45.919880711679994,nll_glc_1,nll_unix_0
34776,34776,udii2,112,1,3,0,55.73607744775467,18.423294895721266,51.002086405327816,nll_gcc_eq_0,nll_unix_0
34777,34777,udii2,112,1,3,1,99.99810561411131,18.423294895721266,51.002086405327816,nll_gcc_eq_0,nll_unix_0
34778,34778,udii2,112,1,3,2,9.5731706573133,18.423294895721266,51.002086405327816,nll_gcc_eq_0,nll_unix_0
34779,34779,udii2,112,1,3,0,55.852860824712714,18.423416042141906,51.002328698169094,nll_gcc_eq_1,nll_unix_0
34780,34780,udii2,112,1,3,1,99.99955412877895,18.423416042141906,51.002328698169094,nll_gcc_eq_1,nll_unix_0
34781,34781,udii2,112,1,3,2,9.683345142241103,18.423416042141906,51.002328698169094,nll_gcc_eq_1,nll_unix_0
34782,34782,udii2,112,1,3,0,0.002801470925945182,52.66498520680901,119.48546702750332,nll_gcc_eq_2,nll_unix_0
